year,round,alt,driverId,driverRef,driver_points,driver_standings_pos,driver_wins,grid,Podium,circuitRef,constructorRef,seconds
2011,6,7,20,vettel,143,1,5,1,1,monaco,red_bull,7778.373
2011,6,7,67,buemi,7,13,0,16,10,monaco,toro_rosso,0
2011,6,7,814,resta,2,16,0,13,12,monaco,force_india,0
2011,6,7,816,ambrosio,0,20,0,21,15,monaco,virgin,0
2011,6,7,1,hamilton,85,2,1,9,6,monaco,mclaren,7805.583
2011,6,7,17,webber,79,3,0,3,4,monaco,red_bull,7801.474
2011,7,13,2,heidfeld,29,8,0,9,0,villeneuve,renault,0
2011,7,13,15,trulli,0,19,0,18,17,villeneuve,lotus_racing,0
2011,7,13,13,massa,32,6,0,3,6,villeneuve,ferrari,14712.762
2011,7,13,16,sutil,8,12,0,14,0,villeneuve,force_india,0
2011,7,13,5,kovalainen,0,22,0,19,0,villeneuve,lotus_racing,0
2011,7,13,18,button,101,2,1,7,1,villeneuve,mclaren,14679.537
2011,7,13,808,petrov,31,7,0,10,5,villeneuve,renault,14699.932
2011,7,13,153,alguersuari,4,14,0,24,8,villeneuve,toro_rosso,14715.501
2011,7,13,22,barrichello,4,15,0,16,9,villeneuve,williams,14724.654
2011,7,13,39,karthikeyan,0,23,0,22,14,villeneuve,hrt,0
2011,7,13,30,michael_schumacher,26,9,0,8,4,villeneuve,mercedes,14693.756
2011,7,13,4,alonso,69,5,0,2,0,villeneuve,ferrari,0
2011,7,13,10,glock,0,25,0,21,16,villeneuve,virgin,0
2011,7,13,155,kobayashi,25,11,0,13,7,villeneuve,sauber,14712.807
2011,7,13,24,liuzzi,0,20,0,20,13,villeneuve,hrt,0
2011,7,13,813,maldonado,0,24,0,12,0,villeneuve,williams,0
2011,7,13,3,rosberg,26,10,0,6,11,villeneuve,mercedes,14729.991
2011,7,13,20,vettel,161,1,5,1,2,villeneuve,red_bull,14682.246
2011,7,13,67,buemi,8,13,0,15,10,villeneuve,toro_rosso,14726.593
2011,7,13,814,resta,2,17,0,11,18,villeneuve,force_india,0
2011,7,13,816,ambrosio,0,21,0,23,15,villeneuve,virgin,0
2011,7,13,1,hamilton,85,4,1,5,0,villeneuve,mclaren,0
2011,7,13,37,rosa,0,18,0,17,12,villeneuve,sauber,14743.144
2011,7,13,17,webber,94,3,0,4,3,villeneuve,red_bull,14693.365
2011,8,4,2,heidfeld,30,9,0,9,10,valencia,renault,0
2011,8,4,15,trulli,0,19,0,20,20,valencia,lotus_racing,0
2011,8,4,13,massa,42,6,0,5,5,valencia,ferrari,6027.874
2011,8,4,16,sutil,10,12,0,10,9,valencia,force_india,0
2011,8,4,5,kovalainen,0,22,0,19,19,valencia,lotus_racing,0
2011,8,4,18,button,109,2,1,6,6,valencia,mclaren,6036.234
2011,8,4,815,perez,2,16,0,16,11,valencia,sauber,0
2011,8,4,808,petrov,31,8,0,11,15,valencia,renault,0
2011,8,4,153,alguersuari,8,13,0,18,8,valencia,toro_rosso,0
2011,8,4,22,barrichello,4,15,0,13,12,valencia,williams,0
2011,8,4,39,karthikeyan,0,23,0,24,24,valencia,hrt,0
2011,8,4,30,michael_schumacher,26,10,0,8,17,valencia,mercedes,0
2011,8,4,4,alonso,87,5,0,4,2,valencia,ferrari,5987.06
2011,8,4,10,glock,0,25,0,21,21,valencia,virgin,0
2011,8,4,155,kobayashi,25,11,0,14,16,valencia,sauber,0
2011,8,4,24,liuzzi,0,20,0,22,23,valencia,hrt,0
2011,8,4,813,maldonado,0,24,0,15,18,valencia,williams,0
2011,8,4,3,rosberg,32,7,0,7,7,valencia,mercedes,6074.259
2011,8,4,20,vettel,186,1,6,1,1,valencia,red_bull,5976.169
2011,8,4,67,buemi,8,14,0,17,13,valencia,toro_rosso,0
2011,8,4,814,resta,2,17,0,12,14,valencia,force_india,0
2011,8,4,816,ambrosio,0,21,0,23,22,valencia,virgin,0
2011,8,4,1,hamilton,97,4,1,3,4,valencia,mclaren,6022.359
2011,8,4,17,webber,109,3,0,2,3,valencia,red_bull,6003.424
2011,9,153,2,heidfeld,34,8,0,16,8,silverstone,renault,5396.738
2011,9,153,817,ricciardo,0,26,0,24,19,silverstone,hrt,0
2011,9,153,15,trulli,0,19,0,21,0,silverstone,lotus_racing,0
2011,9,153,13,massa,52,6,0,4,5,silverstone,ferrari,5350.206
2011,9,153,16,sutil,10,12,0,11,11,silverstone,force_india,5400.908
2011,9,153,5,kovalainen,0,22,0,17,0,silverstone,lotus_racing,0
2011,9,153,18,button,109,5,1,5,0,silverstone,mclaren,0
2011,9,153,815,perez,8,14,0,12,7,silverstone,sauber,5386.786
2011,9,153,808,petrov,31,9,0,14,12,silverstone,renault,5401.877
2011,9,153,153,alguersuari,9,13,0,18,10,silverstone,toro_rosso,5400.304
2011,9,153,22,barrichello,4,16,0,15,13,silverstone,williams,0
2011,9,153,30,michael_schumacher,28,10,0,13,9,silverstone,mercedes,5399.108
2011,9,153,4,alonso,112,3,1,3,1,silverstone,ferrari,5321.196
2011,9,153,10,glock,0,25,0,20,16,silverstone,virgin,0
2011,9,153,155,kobayashi,25,11,0,8,0,silverstone,sauber,0
2011,9,153,24,liuzzi,0,20,0,23,18,silverstone,hrt,0
2011,9,153,813,maldonado,0,23,0,7,14,silverstone,williams,0
2011,9,153,3,rosberg,40,7,0,9,6,silverstone,mercedes,5381.861
2011,9,153,20,vettel,204,1,6,2,2,silverstone,red_bull,5337.707
2011,9,153,67,buemi,8,15,0,19,0,silverstone,toro_rosso,0
2011,9,153,814,resta,2,17,0,6,15,silverstone,force_india,0
2011,9,153,816,ambrosio,0,21,0,22,17,silverstone,virgin,0
2011,9,153,1,hamilton,109,4,1,10,4,silverstone,mclaren,5350.182
2011,9,153,17,webber,124,2,0,1,3,silverstone,red_bull,5338.143
2011,10,578,2,heidfeld,34,8,0,11,0,nurburgring,renault,0
2011,10,578,817,ricciardo,0,26,0,22,19,nurburgring,hrt,0
2011,10,578,13,massa,62,6,0,5,5,nurburgring,ferrari,5902.586
2011,10,578,16,sutil,18,12,0,8,6,nurburgring,force_india,5936.542
2011,10,578,5,kovalainen,0,23,0,18,16,nurburgring,lotus_racing,0
2011,10,578,18,button,109,5,1,7,0,nurburgring,mclaren,0
2011,10,578,815,perez,8,14,0,15,11,nurburgring,sauber,0
2011,10,578,808,petrov,32,9,0,9,10,nurburgring,renault,0
2011,10,578,153,alguersuari,9,13,0,16,12,nurburgring,toro_rosso,0
2011,10,578,22,barrichello,4,16,0,14,0,nurburgring,williams,0
2011,10,578,30,michael_schumacher,32,10,0,10,8,nurburgring,mercedes,0
2011,10,578,4,alonso,130,4,1,4,2,nurburgring,ferrari,5854.314
2011,10,578,812,chandhok,0,27,0,20,20,nurburgring,lotus_racing,0
2011,10,578,10,glock,0,24,0,19,17,nurburgring,virgin,0
2011,10,578,155,kobayashi,27,11,0,17,9,nurburgring,sauber,0
2011,10,578,24,liuzzi,0,20,0,23,0,nurburgring,hrt,0
2011,10,578,813,maldonado,0,21,0,13,14,nurburgring,williams,0
2011,10,578,3,rosberg,46,7,0,6,7,nurburgring,mercedes,0
2011,10,578,20,vettel,216,1,6,3,4,nurburgring,red_bull,5898.255
2011,10,578,67,buemi,8,15,0,24,15,nurburgring,toro_rosso,0
2011,10,578,814,resta,2,17,0,12,13,nurburgring,force_india,0
2011,10,578,816,ambrosio,0,22,0,21,18,nurburgring,virgin,0
2011,10,578,1,hamilton,134,3,2,2,1,nurburgring,mclaren,5850.334
2011,10,578,17,webber,139,2,0,1,3,nurburgring,red_bull,5860.122
2011,11,264,2,heidfeld,34,8,0,14,0,hungaroring,renault,0
2011,11,264,817,ricciardo,0,26,0,22,18,hungaroring,hrt,0
2011,11,264,15,trulli,0,19,0,19,0,hungaroring,lotus_racing,0
2011,11,264,13,massa,70,6,0,4,6,hungaroring,ferrari,6485.513
2011,11,264,16,sutil,18,12,0,8,14,hungaroring,force_india,0
2011,11,264,5,kovalainen,0,23,0,18,0,hungaroring,lotus_racing,0
2011,11,264,18,button,134,5,2,3,1,hungaroring,mclaren,6402.337
2011,11,264,815,perez,8,15,0,10,15,hungaroring,sauber,0
2011,11,264,808,petrov,32,9,0,12,12,hungaroring,renault,0
2011,11,264,153,alguersuari,10,14,0,16,10,hungaroring,toro_rosso,0
2011,11,264,22,barrichello,4,17,0,15,13,hungaroring,williams,0
2011,11,264,30,michael_schumacher,32,10,0,9,0,hungaroring,mercedes,0
2011,11,264,4,alonso,145,4,1,5,3,hungaroring,ferrari,6422.156
2011,11,264,10,glock,0,24,0,20,17,hungaroring,virgin,0
2011,11,264,155,kobayashi,27,11,0,13,11,hungaroring,sauber,0
2011,11,264,24,liuzzi,0,20,0,21,20,hungaroring,hrt,0
2011,11,264,813,maldonado,0,21,0,17,16,hungaroring,williams,0
2011,11,264,3,rosberg,48,7,0,7,9,hungaroring,mercedes,0
2011,11,264,20,vettel,234,1,6,1,2,hungaroring,red_bull,6405.925
2011,11,264,67,buemi,12,13,0,23,8,hungaroring,toro_rosso,0
2011,11,264,814,resta,8,16,0,11,7,hungaroring,force_india,0
2011,11,264,816,ambrosio,0,22,0,24,19,hungaroring,virgin,0
2011,11,264,1,hamilton,146,3,2,2,4,hungaroring,mclaren,6450.675
2011,11,264,17,webber,149,2,0,6,5,hungaroring,red_bull,6452.079
2011,12,401,817,ricciardo,0,27,0,23,0,spa,hrt,0
2011,12,401,15,trulli,0,20,0,18,14,spa,lotus_racing,0
2011,12,401,13,massa,74,6,0,4,8,spa,ferrari,5270.969
2011,12,401,16,sutil,24,12,0,15,7,spa,force_india,5264.606
2011,12,401,811,bruno_senna,0,22,0,7,13,spa,renault,5297.878
2011,12,401,5,kovalainen,0,24,0,16,15,spa,lotus_racing,0
2011,12,401,18,button,149,4,2,13,3,spa,mclaren,5214.562
2011,12,401,815,perez,8,15,0,9,0,spa,sauber,0
2011,12,401,808,petrov,34,9,0,10,9,spa,renault,5276.81
2011,12,401,153,alguersuari,10,14,0,6,0,spa,toro_rosso,0
2011,12,401,22,barrichello,4,17,0,14,16,spa,williams,0
2011,12,401,30,michael_schumacher,42,8,0,24,5,spa,mercedes,5252.357
2011,12,401,4,alonso,157,3,1,8,4,spa,ferrari,5217.915
2011,12,401,10,glock,0,25,0,19,18,spa,virgin,0
2011,12,401,155,kobayashi,27,11,0,12,12,spa,sauber,5296.869
2011,12,401,24,liuzzi,0,21,0,22,19,spa,hrt,0
2011,12,401,813,maldonado,1,18,0,21,10,spa,williams,5282.508
2011,12,401,3,rosberg,56,7,0,5,6,spa,mercedes,5253.567
2011,12,401,20,vettel,259,1,7,1,1,spa,red_bull,5204.893
2011,12,401,67,buemi,12,13,0,11,0,spa,toro_rosso,0
2011,12,401,814,resta,8,16,0,17,11,spa,force_india,5288.887
2011,12,401,816,ambrosio,0,23,0,20,17,spa,virgin,0
2011,12,401,1,hamilton,146,5,2,2,0,spa,mclaren,0
2011,12,401,17,webber,167,2,0,3,2,spa,red_bull,5208.634
2011,13,162,817,ricciardo,0,27,0,23,0,monza,hrt,0
2011,13,162,15,trulli,0,21,0,19,14,monza,lotus_racing,0
2011,13,162,13,massa,82,6,0,6,6,monza,ferrari,4889.165
2011,13,162,16,sutil,24,12,0,12,0,monza,force_india,0
2011,13,162,811,bruno_senna,2,18,0,10,9,monza,renault,0
2011,13,162,5,kovalainen,0,22,0,20,13,monza,lotus_racing,0
2011,13,162,18,button,167,3,2,3,2,monza,mclaren,4855.762
2011,13,162,815,perez,8,16,0,15,0,monza,sauber,0
2011,13,162,808,petrov,34,9,0,7,0,monza,renault,0
2011,13,162,153,alguersuari,16,13,0,18,7,monza,toro_rosso,0
2011,13,162,22,barrichello,4,17,0,13,12,monza,williams,0
2011,13,162,30,michael_schumacher,52,8,0,8,5,monza,mercedes,4878.849
2011,13,162,4,alonso,172,2,1,4,3,monza,ferrari,4863.081
2011,13,162,10,glock,0,25,0,21,15,monza,virgin,0
2011,13,162,155,kobayashi,27,11,0,17,0,monza,sauber,0
2011,13,162,24,liuzzi,0,23,0,24,0,monza,hrt,0
2011,13,162,813,maldonado,1,19,0,14,11,monza,williams,0
2011,13,162,3,rosberg,56,7,0,9,0,monza,mercedes,0
2011,13,162,20,vettel,284,1,8,1,1,monza,red_bull,4846.172
2011,13,162,67,buemi,13,14,0,16,10,monza,toro_rosso,0
2011,13,162,814,resta,12,15,0,11,8,monza,force_india,0
2011,13,162,816,ambrosio,0,24,0,22,0,monza,virgin,0
2011,13,162,1,hamilton,158,5,2,2,4,monza,mclaren,4863.589
2011,13,162,17,webber,167,4,0,5,0,monza,red_bull,0
2011,14,18,817,ricciardo,0,27,0,23,19,marina_bay,hrt,0
2011,14,18,15,trulli,0,21,0,20,0,marina_bay,lotus_racing,0
2011,14,18,13,massa,84,6,0,6,9,marina_bay,ferrari,0
2011,14,18,16,sutil,28,11,0,9,8,marina_bay,force_india,0
2011,14,18,811,bruno_senna,2,18,0,15,15,marina_bay,renault,0
2011,14,18,5,kovalainen,0,22,0,19,16,marina_bay,lotus_racing,0
2011,14,18,18,button,185,2,2,3,2,marina_bay,mclaren,7148.494
2011,14,18,815,perez,9,16,0,11,10,marina_bay,sauber,0
2011,14,18,808,petrov,34,9,0,18,17,marina_bay,renault,0
2011,14,18,153,alguersuari,16,14,0,16,21,marina_bay,toro_rosso,0
2011,14,18,22,barrichello,4,17,0,12,13,marina_bay,williams,0
2011,14,18,30,michael_schumacher,52,8,0,8,0,marina_bay,mercedes,0
2011,14,18,4,alonso,184,3,1,5,4,marina_bay,ferrari,7202.206
2011,14,18,10,glock,0,25,0,21,0,marina_bay,virgin,0
2011,14,18,155,kobayashi,27,12,0,17,14,marina_bay,sauber,0
2011,14,18,24,liuzzi,0,23,0,24,20,marina_bay,hrt,0
2011,14,18,813,maldonado,1,19,0,13,11,marina_bay,williams,0
2011,14,18,3,rosberg,62,7,0,7,7,marina_bay,mercedes,0
2011,14,18,20,vettel,309,1,9,1,1,marina_bay,red_bull,7146.757
2011,14,18,67,buemi,13,15,0,14,12,marina_bay,toro_rosso,0
2011,14,18,814,resta,20,13,0,10,6,marina_bay,force_india,7257.824
2011,14,18,816,ambrosio,0,24,0,22,18,marina_bay,virgin,0
2011,14,18,1,hamilton,168,5,2,4,5,marina_bay,mclaren,7214.523
2011,14,18,17,webber,182,4,0,2,3,marina_bay,red_bull,7176.036
2011,15,45,817,ricciardo,0,27,0,22,22,suzuka,hrt,0
2011,15,45,15,trulli,0,21,0,19,19,suzuka,lotus_racing,5549.567
2011,15,45,13,massa,90,6,0,4,7,suzuka,ferrari,5481.667
2011,15,45,16,sutil,28,11,0,11,11,suzuka,force_india,5507.874
2011,15,45,811,bruno_senna,2,18,0,9,16,suzuka,renault,5526.055
2011,15,45,5,kovalainen,0,22,0,18,18,suzuka,lotus_racing,5541.251
2011,15,45,18,button,210,2,3,2,1,suzuka,mclaren,5453.427
2011,15,45,815,perez,13,15,0,17,8,suzuka,sauber,5492.804
2011,15,45,808,petrov,36,9,0,10,9,suzuka,renault,5496.034
2011,15,45,153,alguersuari,16,14,0,16,15,suzuka,toro_rosso,5520.05
2011,15,45,22,barrichello,4,17,0,13,17,suzuka,williams,5527.618
2011,15,45,30,michael_schumacher,60,8,0,8,6,suzuka,mercedes,5480.547
2011,15,45,4,alonso,202,3,1,5,2,suzuka,ferrari,5454.587
2011,15,45,10,glock,0,25,0,21,20,suzuka,virgin,0
2011,15,45,155,kobayashi,27,12,0,7,13,suzuka,sauber,5517.132
2011,15,45,24,liuzzi,0,23,0,24,23,suzuka,hrt,0
2011,15,45,813,maldonado,1,19,0,14,14,suzuka,williams,5517.621
2011,15,45,3,rosberg,63,7,0,23,10,suzuka,mercedes,5497.749
2011,15,45,20,vettel,324,1,9,1,3,suzuka,red_bull,5455.433
2011,15,45,67,buemi,13,16,0,15,0,suzuka,toro_rosso,0
2011,15,45,814,resta,20,13,0,12,12,suzuka,force_india,5515.753
2011,15,45,816,ambrosio,0,24,0,20,21,suzuka,virgin,0
2011,15,45,1,hamilton,178,5,2,3,5,suzuka,mclaren,5477.695
2011,15,45,17,webber,194,4,0,6,4,suzuka,red_bull,5461.498
2011,16,0,817,ricciardo,0,27,0,24,19,yeongam,hrt,0
2011,16,0,15,trulli,0,21,0,20,17,yeongam,lotus_racing,0
2011,16,0,13,massa,98,6,0,5,6,yeongam,ferrari,5907.127
2011,16,0,16,sutil,28,11,0,10,11,yeongam,force_india,5953.223
2011,16,0,811,bruno_senna,2,18,0,15,13,yeongam,renault,0
2011,16,0,5,kovalainen,0,22,0,19,14,yeongam,lotus_racing,0
2011,16,0,18,button,222,2,3,3,4,yeongam,mclaren,5896.688
2011,16,0,815,perez,13,16,0,17,16,yeongam,sauber,0
2011,16,0,808,petrov,36,9,0,8,0,yeongam,renault,0
2011,16,0,153,alguersuari,22,13,0,11,7,yeongam,toro_rosso,5931.532
2011,16,0,22,barrichello,4,17,0,18,12,yeongam,williams,5975.062
2011,16,0,30,michael_schumacher,60,8,0,12,0,yeongam,mercedes,0
2011,16,0,4,alonso,212,3,1,6,5,yeongam,ferrari,5897.683
2011,16,0,10,glock,0,25,0,21,18,yeongam,virgin,0
2011,16,0,155,kobayashi,27,12,0,14,15,yeongam,sauber,0
2011,16,0,24,liuzzi,0,23,0,23,21,yeongam,hrt,0
2011,16,0,813,maldonado,1,19,0,16,0,yeongam,williams,0
2011,16,0,3,rosberg,67,7,0,7,8,yeongam,mercedes,5936.047
2011,16,0,20,vettel,349,1,10,2,1,yeongam,red_bull,5881.994
2011,16,0,67,buemi,15,15,0,13,9,yeongam,toro_rosso,5944.756
2011,16,0,814,resta,21,14,0,9,10,yeongam,force_india,5950.596
2011,16,0,816,ambrosio,0,24,0,22,20,yeongam,virgin,0
2011,16,0,1,hamilton,196,5,2,1,2,yeongam,mclaren,5894.013
2011,16,0,17,webber,209,4,0,4,3,yeongam,red_bull,5894.471
2011,17,194,817,ricciardo,0,27,0,23,18,buddh,hrt,0
2011,17,194,15,trulli,0,21,0,19,19,buddh,lotus_racing,0
2011,17,194,13,massa,98,6,0,6,0,buddh,ferrari,0
2011,17,194,16,sutil,30,11,0,8,9,buddh,force_india,0
2011,17,194,811,bruno_senna,2,18,0,14,12,buddh,renault,0
2011,17,194,5,kovalainen,0,22,0,18,14,buddh,lotus_racing,0
2011,17,194,18,button,240,2,3,4,2,buddh,mclaren,5443.435
2011,17,194,815,perez,14,16,0,20,10,buddh,sauber,0
2011,17,194,808,petrov,36,9,0,16,11,buddh,renault,0
2011,17,194,153,alguersuari,26,13,0,10,8,buddh,toro_rosso,0
2011,17,194,22,barrichello,4,17,0,15,15,buddh,williams,0
2011,17,194,39,karthikeyan,0,26,0,24,17,buddh,hrt,0
2011,17,194,30,michael_schumacher,70,8,0,11,5,buddh,mercedes,5500.423
2011,17,194,4,alonso,227,3,1,3,3,buddh,ferrari,5459.303
2011,17,194,10,glock,0,25,0,22,0,buddh,virgin,0
2011,17,194,155,kobayashi,27,12,0,17,0,buddh,sauber,0
2011,17,194,813,maldonado,1,19,0,13,0,buddh,williams,0
2011,17,194,3,rosberg,75,7,0,7,6,buddh,mercedes,5501.853
2011,17,194,20,vettel,374,1,11,1,1,buddh,red_bull,5435.002
2011,17,194,67,buemi,15,15,0,9,0,buddh,toro_rosso,0
2011,17,194,814,resta,21,14,0,12,13,buddh,force_india,0
2011,17,194,816,ambrosio,0,24,0,21,16,buddh,virgin,0
2011,17,194,1,hamilton,202,5,2,5,7,buddh,mclaren,5519.185
2011,17,194,17,webber,221,4,0,2,4,buddh,red_bull,5460.531
2011,18,3,817,ricciardo,0,27,0,20,0,yas_marina,hrt,0
2011,18,3,15,trulli,0,21,0,18,18,yas_marina,lotus_racing,0
2011,18,3,13,massa,108,6,0,6,5,yas_marina,ferrari,5882.464
2011,18,3,16,sutil,34,11,0,9,8,yas_marina,force_india,5909.008
2011,18,3,811,bruno_senna,2,18,0,14,16,yas_marina,renault,0
2011,18,3,5,kovalainen,0,22,0,17,17,yas_marina,lotus_racing,0
2011,18,3,18,button,255,2,3,3,3,yas_marina,mclaren,5857.767
2011,18,3,815,perez,14,16,0,11,11,yas_marina,sauber,0
2011,18,3,808,petrov,36,9,0,12,13,yas_marina,renault,0
2011,18,3,153,alguersuari,26,13,0,15,15,yas_marina,toro_rosso,0
2011,18,3,22,barrichello,4,17,0,24,12,yas_marina,williams,0
2011,18,3,30,michael_schumacher,76,8,0,8,7,yas_marina,mercedes,5907.85
2011,18,3,4,alonso,245,3,1,5,2,yas_marina,ferrari,5840.343
2011,18,3,10,glock,0,25,0,19,19,yas_marina,virgin,0
2011,18,3,155,kobayashi,28,12,0,16,10,yas_marina,sauber,0
2011,18,3,24,liuzzi,0,23,0,22,20,yas_marina,hrt,0
2011,18,3,813,maldonado,1,19,0,23,14,yas_marina,williams,0
2011,18,3,3,rosberg,83,7,0,7,6,yas_marina,mercedes,5884.203
2011,18,3,20,vettel,374,1,11,1,0,yas_marina,red_bull,0
2011,18,3,67,buemi,15,15,0,13,0,yas_marina,toro_rosso,0
2011,18,3,814,resta,23,14,0,10,9,yas_marina,force_india,5932.973
2011,18,3,816,ambrosio,0,24,0,21,0,yas_marina,virgin,0
2011,18,3,1,hamilton,227,5,3,2,1,yas_marina,mclaren,5831.886
2011,18,3,17,webber,233,4,0,4,4,yas_marina,red_bull,5867.67
2011,19,785,817,ricciardo,0,27,0,22,20,interlagos,hrt,0
2011,19,785,15,trulli,0,21,0,20,18,interlagos,lotus_racing,0
2011,19,785,13,massa,118,6,0,7,5,interlagos,ferrari,5604.197
2011,19,785,16,sutil,42,9,0,8,6,interlagos,force_india,0
2011,19,785,811,bruno_senna,2,18,0,9,17,interlagos,renault,0
2011,19,785,5,kovalainen,0,22,0,19,16,interlagos,lotus_racing,0
2011,19,785,18,button,270,2,3,3,3,interlagos,mclaren,5565.102
2011,19,785,815,perez,14,16,0,17,13,interlagos,sauber,0
2011,19,785,808,petrov,37,10,0,15,10,interlagos,renault,0
2011,19,785,153,alguersuari,26,14,0,13,11,interlagos,toro_rosso,0
2011,19,785,22,barrichello,4,17,0,12,14,interlagos,williams,0
2011,19,785,30,michael_schumacher,76,8,0,10,15,interlagos,mercedes,0
2011,19,785,4,alonso,257,4,1,5,4,interlagos,ferrari,5572.512
2011,19,785,10,glock,0,25,0,24,0,interlagos,virgin,0
2011,19,785,155,kobayashi,30,12,0,16,9,interlagos,sauber,0
2011,19,785,24,liuzzi,0,23,0,21,0,interlagos,hrt,0
2011,19,785,813,maldonado,1,19,0,18,0,interlagos,williams,0
2011,19,785,3,rosberg,89,7,0,6,7,interlagos,mercedes,0
2011,19,785,20,vettel,392,1,11,1,2,interlagos,red_bull,5554.447
2011,19,785,67,buemi,15,15,0,14,12,interlagos,toro_rosso,0
2011,19,785,814,resta,27,13,0,11,8,interlagos,force_india,0
2011,19,785,816,ambrosio,0,24,0,23,19,interlagos,virgin,0
2011,19,785,1,hamilton,227,5,3,4,0,interlagos,mclaren,0
2011,19,785,17,webber,258,3,1,2,1,interlagos,red_bull,5537.464
2012,1,10,817,ricciardo,2,9,0,10,9,albert_park,toro_rosso,5689.121
2012,1,10,13,massa,0,17,0,16,0,albert_park,ferrari,0
2012,1,10,819,pic,0,15,0,21,15,albert_park,marussia,0
2012,1,10,811,bruno_senna,0,16,0,14,16,albert_park,williams,0
2012,1,10,8,raikkonen,6,7,0,17,7,albert_park,lotus_f1,5687.579
2012,1,10,5,kovalainen,0,18,0,18,0,albert_park,caterham,0
2012,1,10,18,button,25,1,1,2,1,albert_park,mclaren,5649.565
2012,1,10,815,perez,4,8,0,22,8,albert_park,sauber,5689.023
2012,1,10,808,petrov,0,19,0,19,0,albert_park,caterham,0
2012,1,10,39,karthikeyan,0,24,0,0,0,albert_park,hrt,0
2012,1,10,30,michael_schumacher,0,20,0,4,0,albert_park,mercedes,0
2012,1,10,4,alonso,10,5,0,12,5,albert_park,ferrari,5671.13
2012,1,10,807,hulkenberg,0,22,0,9,0,albert_park,force_india,0
2012,1,10,10,glock,0,14,0,20,14,albert_park,marussia,0
2012,1,10,154,grosjean,0,21,0,3,0,albert_park,lotus_f1,0
2012,1,10,155,kobayashi,8,6,0,13,6,albert_park,sauber,5686.331
2012,1,10,818,vergne,0,11,0,11,11,albert_park,toro_rosso,5689.413
2012,1,10,813,maldonado,0,13,0,8,13,albert_park,williams,0
2012,1,10,3,rosberg,0,12,0,7,12,albert_park,mercedes,5707.207
2012,1,10,20,vettel,18,2,0,6,2,albert_park,red_bull,5651.704
2012,1,10,814,resta,1,10,0,15,10,albert_park,force_india,5689.302
2012,1,10,1,hamilton,15,3,0,1,3,albert_park,mclaren,5653.64
2012,1,10,37,rosa,0,23,0,0,0,albert_park,hrt,0
2012,1,10,17,webber,12,4,0,5,4,albert_park,red_bull,5654.112
2012,2,18,817,ricciardo,2,12,0,15,12,sepang,toro_rosso,9968.64
2012,2,18,13,massa,0,19,0,12,15,sepang,ferrari,9989.131
2012,2,18,819,pic,0,18,0,21,20,sepang,marussia,0
2012,2,18,811,bruno_senna,8,8,0,13,6,sepang,williams,9929.479
2012,2,18,8,raikkonen,16,7,0,10,5,sepang,lotus_f1,9921.268
2012,2,18,5,kovalainen,0,21,0,24,18,sepang,caterham,0
2012,2,18,18,button,25,3,1,2,14,sepang,mclaren,9971.531
2012,2,18,815,perez,22,5,0,9,2,sepang,sauber,9894.075
2012,2,18,808,petrov,0,20,0,19,16,sepang,caterham,0
2012,2,18,39,karthikeyan,0,22,0,23,21,sepang,hrt,0
2012,2,18,30,michael_schumacher,1,14,0,3,10,sepang,mercedes,9941.808
2012,2,18,4,alonso,35,1,1,8,1,sepang,ferrari,9891.812
2012,2,18,807,hulkenberg,2,13,0,16,9,sepang,force_india,9939.704
2012,2,18,10,glock,0,17,0,20,17,sepang,marussia,0
2012,2,18,154,grosjean,0,24,0,6,0,sepang,lotus_f1,0
2012,2,18,155,kobayashi,8,9,0,17,0,sepang,sauber,0
2012,2,18,818,vergne,4,11,0,18,8,sepang,toro_rosso,9938.797
2012,2,18,813,maldonado,0,16,0,11,19,sepang,williams,0
2012,2,18,3,rosberg,0,15,0,7,13,sepang,mercedes,9970.405
2012,2,18,20,vettel,18,6,0,5,11,sepang,red_bull,9967.339
2012,2,18,814,resta,7,10,0,14,7,sepang,force_india,9936.224
2012,2,18,1,hamilton,30,2,0,1,3,sepang,mclaren,9906.403
2012,2,18,37,rosa,0,23,0,22,22,sepang,hrt,0
2012,2,18,17,webber,24,4,0,4,4,sepang,red_bull,9909.5
2012,3,5,817,ricciardo,2,15,0,17,17,shanghai,toro_rosso,5850.085
2012,3,5,13,massa,0,18,0,12,13,shanghai,ferrari,5829.708
2012,3,5,819,pic,0,20,0,21,20,shanghai,marussia,0
2012,3,5,811,bruno_senna,14,9,0,14,7,shanghai,williams,5821.526
2012,3,5,8,raikkonen,16,8,0,4,14,shanghai,lotus_f1,5837.502
2012,3,5,5,kovalainen,0,22,0,18,23,shanghai,caterham,0
2012,3,5,18,button,43,2,1,5,2,shanghai,mclaren,5807.555
2012,3,5,815,perez,22,7,0,8,11,shanghai,sauber,5827.995
2012,3,5,808,petrov,0,21,0,19,18,shanghai,caterham,0
2012,3,5,39,karthikeyan,0,24,0,23,22,shanghai,hrt,0
2012,3,5,30,michael_schumacher,1,17,0,2,0,shanghai,mercedes,0
2012,3,5,4,alonso,37,3,1,9,9,shanghai,ferrari,5824.185
2012,3,5,807,hulkenberg,2,16,0,16,15,shanghai,force_india,5838.142
2012,3,5,10,glock,0,19,0,20,19,shanghai,marussia,0
2012,3,5,154,grosjean,8,11,0,10,6,shanghai,lotus_f1,5818.42
2012,3,5,155,kobayashi,9,10,0,3,10,shanghai,sauber,5825.649
